linea,direction_id,orden,nodo,hora,pasajeros_hora_media,pasajeros_hora_desvio,formaciones_hora_media,capacidad,max_a_bordo,max_anden,quedaron_abajo_por_replica
B,1,11,LineaB:1088,15,3299.40,164.48,14.60,1074,1027,54,0.0
B,1,11,LineaB:1088,16,4042.90,96.07,15.00,1074,1027,54,0.0
B,1,11,LineaB:1088,17,5400.80,191.35,15.70,1074,1027,54,0.0
B,1,11,LineaB:1088,18,4550.00,191.81,14.80,1074,1027,54,0.0
B,1,11,LineaB:1088,19,2698.30,66.84,14.40,1074,1027,54,0.0
B,1,11,LineaB:1088,20,1632.90,120.71,13.10,1074,1027,54,0.0
B,1,11,LineaB:1088,21,948.20,62.08,12.00,1074,1027,54,0.0
B,1,11,LineaB:1088,22,585.10,28.73,10.60,1074,1027,54,0.0
B,1,11,LineaB:1088,23,119.70,18.87,4.00,1074,1027,54,0.0
B,1,12,LineaB:1089,5,203.00,16.01,4.90,1074,927,59,0.0
B,1,12,LineaB:1089,6,1744.90,101.20,11.10,1074,927,59,0.0
B,1,12,LineaB:1089,7,6942.90,297.15,13.30,1074,927,59,0.0
B,1,12,LineaB:1089,8,9555.20,162.24,15.10,1074,927,59,0.0
B,1,12,LineaB:1089,9,8805.30,170.08,15.00,1074,927,59,0.0
B,1,12,LineaB:1089,10,5251.40,195.77,14.30,1074,927,59,0.0
B,1,12,LineaB:1089,11,3475.10,128.35,14.00,1074,927,59,0.0
B,1,12,LineaB:1089,12,3951.20,93.76,13.90,1074,927,59,0.0
B,1,12,LineaB:1089,13,4271.20,154.64,13.80,1074,927,59,0.0
B,1,12,LineaB:1089,14,3386.60,174.84,14.00,1074,927,59,0.0
B,1,12,LineaB:1089,15,3090.50,81.24,14.80,1074,927,59,0.0
B,1,12,LineaB:1089,16,3748.40,97.27,14.70,1074,927,59,0.0
B,1,12,LineaB:1089,17,4998.90,111.90,15.80,1074,927,59,0.0
B,1,12,LineaB:1089,18,4213.60,134.89,14.90,1074,927,59,0.0
B,1,12,LineaB:1089,19,2422.40,41.07,14.40,1074,927,59,0.0
B,1,12,LineaB:1089,20,1497.90,120.41,12.80,1074,927,59,0.0
B,1,12,LineaB:1089,21,893.40,73.60,12.20,1074,927,59,0.0
B,1,12,LineaB:1089,22,534.10,23.15,10.60,1074,927,59,0.0
B,1,12,LineaB:1089,23,116.50,19.00,4.30,1074,927,59,0.0
B,1,13,LineaB:1090,5,185.60,17.12,5.90,1074,816,51,0.0
B,1,13,LineaB:1090,6,1457.20,68.68,11.00,1074,816,51,0.0
B,1,13,LineaB:1090,7,5715.40,134.02,13.10,1074,816,51,0.0
B,1,13,LineaB:1090,8,8318.10,196.74,15.20,1074,816,51,0.0
B,1,13,LineaB:1090,9,7672.40,292.10,15.10,1074,816,51,0.0
B,1,13,LineaB:1090,10,4519.10,264.60,14.10,1074,816,51,0.0
B,1,13,LineaB:1090,11,3057.80,139.16,14.10,1074,816,51,0.0
B,1,13,LineaB:1090,12,3489.00,91.74,14.10,1074,816,51,0.0
B,1,13,LineaB:1090,13,3833.10,150.92,13.50,1074,816,51,0.0
B,1,13,LineaB:1090,14,3132.00,147.34,14.10,1074,816,51,0.0
B,1,13,LineaB:1090,15,2858.30,174.42,14.70,1074,816,51,0.0
B,1,13,LineaB:1090,16,3605.50,206.78,14.80,1074,816,51,0.0
B,1,13,LineaB:1090,17,4591.10,153.53,15.30,1074,816,51,0.0
B,1,13,LineaB:1090,18,4044.20,132.51,15.10,1074,816,51,0.0
B,1,13,LineaB:1090,19,2318.20,161.61,14.70,1074,816,51,0.0
B,1,13,LineaB:1090,20,1395.10,101.47,12.90,1074,816,51,0.0
B,1,13,LineaB:1090,21,853.40,72.05,12.00,1074,816,51,0.0
B,1,13,LineaB:1090,22,506.30,23.16,10.90,1074,816,51,0.0
B,1,13,LineaB:1090,23,104.80,19.04,4.30,1074,816,51,0.0
B,1,14,LineaB:1091,5,102.50,13.32,5.80,1074,666,149,0.0
B,1,14,LineaB:1091,6,905.20,48.32,10.90,1074,666,149,0.0
B,1,14,LineaB:1091,7,3802.60,100.19,13.00,1074,666,149,0.0
B,1,14,LineaB:1091,8,5803.60,139.06,15.00,1074,666,149,0.0
B,1,14,LineaB:1091,9,5618.70,245.55,15.20,1074,666,149,0.0
B,1,14,LineaB:1091,10,3097.40,196.32,14.20,1074,666,149,0.0
B,1,14,LineaB:1091,11,1934.40,99.70,14.30,1074,666,149,0.0
B,1,14,LineaB:1091,12,1952.30,99.68,13.70,1074,666,149,0.0
B,1,14,LineaB:1091,13,2321.70,74.98,13.70,1074,666,149,0.0
B,1,14,LineaB:1091,14,1657.60,65.26,14.20,1074,666,149,0.0
B,1,14,LineaB:1091,15,1339.90,89.00,14.70,1074,666,149,0.0
B,1,14,LineaB:1091,16,1477.80,100.08,14.40,1074,666,149,0.0
B,1,14,LineaB:1091,17,2025.00,74.45,15.70,1074,666,149,0.0
B,1,14,LineaB:1091,18,1776.50,41.43,14.90,1074,666,149,0.0
B,1,14,LineaB:1091,19,990.80,65.22,14.60,1074,666,149,0.0
B,1,14,LineaB:1091,20,568.20,28.43,13.20,1074,666,149,0.0
B,1,14,LineaB:1091,21,371.00,26.95,11.80,1074,666,149,0.0
B,1,14,LineaB:1091,22,270.00,14.78,11.30,1074,666,149,0.0
B,1,14,LineaB:1091,23,45.90,8.01,4.30,1074,666,149,0.0
B,1,15,LineaB:1092,5,61.10,8.25,5.00,1074,395,21,0.0
B,1,15,LineaB:1092,6,638.10,39.90,11.30,1074,395,21,0.0
B,1,15,LineaB:1092,7,2606.50,69.49,13.00,1074,395,21,0.0
B,1,15,LineaB:1092,8,3590.10,160.54,15.00,1074,395,21,0.0
B,1,15,LineaB:1092,9,3172.90,128.63,15.20,1074,395,21,0.0
B,1,15,LineaB:1092,10,1641.80,82.33,14.30,1074,395,21,0.0
B,1,15,LineaB:1092,11,1091.90,55.46,14.10,1074,395,21,0.0
B,1,15,LineaB:1092,12,1260.30,52.29,13.80,1074,395,21,0.0
B,1,15,LineaB:1092,13,1693.20,64.51,14.00,1074,395,21,0.0
B,1,15,LineaB:1092,14,1152.40,79.50,13.70,1074,395,21,0.0
B,1,15,LineaB:1092,15,1017.80,62.01,14.80,1074,395,21,0.0
B,1,15,LineaB:1092,16,1264.80,68.33,14.70,1074,395,21,0.0
B,1,15,LineaB:1092,17,1734.40,61.47,15.80,1074,395,21,0.0
B,1,15,LineaB:1092,18,1540.10,67.23,14.60,1074,395,21,0.0
B,1,15,LineaB:1092,19,878.70,51.24,14.70,1074,395,21,0.0
B,1,15,LineaB:1092,20,515.40,39.53,13.00,1074,395,21,0.0
B,1,15,LineaB:1092,21,333.20,26.60,12.20,1074,395,21,0.0
B,1,15,LineaB:1092,22,225.60,20.87,11.00,1074,395,21,0.0
B,1,15,LineaB:1092,23,48.60,10.07,4.70,1074,395,21,0.0
C,0,0,LineaC:1102,5,94.60,11.82,6.80,895,258,258,0.0
C,0,0,LineaC:1102,6,456.10,30.57,16.40,895,258,258,0.0
C,0,0,LineaC:1102,7,1066.40,27.32,19.00,895,258,258,0.0
C,0,0,LineaC:1102,8,1406.90,47.72,18.60,895,258,258,0.0
C,0,0,LineaC:1102,9,1219.60,55.80,18.50,895,258,258,0.0
C,0,0,LineaC:1102,10,1005.90,35.82,15.50,895,258,258,0.0
C,0,0,LineaC:1102,11,745.50,36.16,14.10,895,258,258,0.0
C,0,0,LineaC:1102,12,854.30,22.81,14.20,895,258,258,0.0
C,0,0,LineaC:1102,13,996.20,32.56,13.70,895,258,258,0.0
C,0,0,LineaC:1102,14,1022.50,55.44,14.70,895,258,258,0.0
C,0,0,LineaC:1102,15,1238.00,46.03,18.60,895,258,258,0.0
C,0,0,LineaC:1102,16,1627.30,67.47,18.40,895,258,258,0.0
C,0,0,LineaC:1102,17,2355.30,63.55,18.60,895,258,258,0.0
C,0,0,LineaC:1102,18,1968.20,57.99,17.70,895,258,258,0.0
C,0,0,LineaC:1102,19,1069.80,57.23,18.90,895,258,258,0.0
C,0,0,LineaC:1102,20,581.60,40.06,14.00,895,258,258,0.0
C,0,0,LineaC:1102,21,365.50,26.58,12.10,895,258,258,0.0
C,0,0,LineaC:1102,22,153.30,11.18,12.00,895,258,258,0.0
C,0,0,LineaC:1102,23,16.40,2.41,5.90,895,258,258,0.0
C,0,1,LineaC:1101,5,97.20,9.86,6.70,895,402,144,0.0
C,0,1,LineaC:1101,6,472.70,24.01,16.20,895,402,144,0.0
C,0,1,LineaC:1101,7,1107.80,29.33,18.70,895,402,144,0.0
C,0,1,LineaC:1101,8,1481.80,48.45,18.90,895,402,144,0.0
C,0,1,LineaC:1101,9,1287.70,56.59,18.60,895,402,144,0.0
C,0,1,LineaC:1101,10,1089.10,38.90,15.40,895,402,144,0.0
C,0,1,LineaC:1101,11,871.60,46.71,13.90,895,402,144,0.0
C,0,1,LineaC:1101,12,1020.10,50.05,14.40,895,402,144,0.0
C,0,1,LineaC:1101,13,1187.80,55.59,13.70,895,402,144,0.0
C,0,1,LineaC:1101,14,1241.00,49.84,14.70,895,402,144,0.0
C,0,1,LineaC:1101,15,1493.20,57.34,18.20,895,402,144,0.0
C,0,1,LineaC:1101,16,2098.00,63.68,18.90,895,402,144,0.0
C,0,1,LineaC:1101,17,3028.00,88.06,18.50,895,402,144,0.0
C,0,1,LineaC:1101,18,2768.00,78.49,17.80,895,402,144,0.0
C,0,1,LineaC:1101,19,1441.20,52.44,18.50,895,402,144,0.0
C,0,1,LineaC:1101,20,795.90,33.12,14.50,895,402,144,0.0
C,0,1,LineaC:1101,21,463.80,25.09,11.70,895,402,144,0.0
C,0,1,LineaC:1101,22,206.20,9.17,12.10,895,402,144,0.0
C,0,1,LineaC:1101,23,21.00,3.92,6.30,895,402,144,0.0
C,0,2,LineaC:1100,5,99.50,13.19,6.20,895,536,151,0.0
C,0,2,LineaC:1100,6,449.10,16.76,15.80,895,536,151,0.0
C,0,2,LineaC:1100,7,1110.60,55.97,18.80,895,536,151,0.0
C,0,2,LineaC:1100,8,1433.20,55.58,18.90,895,536,151,0.0
C,0,2,LineaC:1100,9,1233.30,47.72,18.70,895,536,151,0.0
C,0,2,LineaC:1100,10,1143.80,33.53,15.80,895,536,151,0.0
C,0,2,LineaC:1100,11,963.20,33.98,13.70,895,536,151,0.0
C,0,2,LineaC:1100,12,1199.90,62.24,14.50,895,536,151,0.0
C,0,2,LineaC:1100,13,1349.30,29.66,13.40,895,536,151,0.0
C,0,2,LineaC:1100,14,1553.00,64.36,15.10,895,536,151,0.0
C,0,2,LineaC:1100,15,2029.40,95.13,18.10,895,536,151,0.0
C,0,2,LineaC:1100,16,2914.10,107.92,18.80,895,536,151,0.0
C,0,2,LineaC:1100,17,3880.40,128.66,18.30,895,536,151,0.0
C,0,2,LineaC:1100,18,3637.20,119.60,17.80,895,536,151,0.0
C,0,2,LineaC:1100,19,1898.70,91.01,18.70,895,536,151,0.0
C,0,2,LineaC:1100,20,1023.60,36.32,14.50,895,536,151,0.0
C,0,2,LineaC:1100,21,639.10,36.24,12.00,895,536,151,0.0
C,0,2,LineaC:1100,22,252.40,17.26,11.80,895,536,151,0.0
C,0,2,LineaC:1100,23,27.40,4.22,6.80,895,536,151,0.0
C,0,3,LineaC:1099,5,133.90,16.49,5.90,895,895,635,19.0
C,0,3,LineaC:1099,6,784.10,47.31,15.80,895,895,635,19.0
C,0,3,LineaC:1099,7,2390.20,95.08,18.70,895,895,635,19.0
C,0,3,LineaC:1099,8,2635.20,85.41,18.80,895,895,635,19.0
C,0,3,LineaC:1099,9,2205.30,56.33,18.90,895,895,635,19.0
C,0,3,LineaC:1099,10,1831.60,70.60,15.50,895,895,635,19.0
C,0,3,LineaC:1099,11,1981.60,87.90,14.20,895,895,635,19.0
C,0,3,LineaC:1099,12,2671.80,79.75,14.40,895,895,635,19.0
C,0,3,LineaC:1099,13,3604.80,152.84,13.30,895,895,635,19.0
C,0,3,LineaC:1099,14,3886.40,191.61,15.00,895,895,635,19.0
C,0,3,LineaC:1099,15,4589.10,133.54,18.10,895,895,635,19.0
C,0,3,LineaC:1099,16,6291.10,180.36,18.70,895,895,635,19.0
C,0,3,LineaC:1099,17,8500.80,166.00,18.40,895,895,635,19.0
C,0,3,LineaC:1099,18,7668.20,184.67,17.70,895,895,635,19.0
C,0,3,LineaC:1099,19,4420.00,146.78,18.50,895,895,635,19.0
C,0,3,LineaC:1099,20,2857.10,111.24,15.10,895,895,635,19.0
C,0,3,LineaC:1099,21,1632.30,47.41,11.70,895,895,635,19.0
C,0,3,LineaC:1099,22,722.70,67.70,12.10,895,895,635,19.0
C,0,3,LineaC:1099,23,129.70,10.91,6.90,895,895,635,19.0
C,0,4,LineaC:1098,5,123.10,14.06,6.70,895,895,285,37.0
C,0,4,LineaC:1098,6,816.60,45.05,15.50,895,895,285,37.0
C,0,4,LineaC:1098,7,2741.90,101.00,18.80,895,895,285,37.0
C,0,4,LineaC:1098,8,2838.80,118.13,18.80,895,895,285,37.0
C,0,4,LineaC:1098,9,2210.90,80.31,18.50,895,895,285,37.0
C,0,4,LineaC:1098,10,1910.00,61.80,15.90,895,895,285,37.0
C,0,4,LineaC:1098,11,2198.60,111.09,13.90,895,895,285,37.0
C,0,4,LineaC:1098,12,3063.10,138.39,14.30,895,895,285,37.0
C,0,4,LineaC:1098,13,4457.80,172.92,13.80,895,895,285,37.0
C,0,4,LineaC:1098,14,4452.70,194.92,15.00,895,895,285,37.0
C,0,4,LineaC:1098,15,5181.50,129.83,17.90,895,895,285,37.0
C,0,4,LineaC:1098,16,6942.20,169.79,18.80,895,895,285,37.0
C,0,4,LineaC:1098,17,9317.90,168.56,18.00,895,895,285,37.0
C,0,4,LineaC:1098,18,8708.70,240.75,18.00,895,895,285,37.0
C,0,4,LineaC:1098,19,4984.30,211.24,18.60,895,895,285,37.0
C,0,4,LineaC:1098,20,3187.90,128.19,15.10,895,895,285,37.0
C,0,4,LineaC:1098,21,1861.00,128.71,11.70,895,895,285,37.0
C,0,4,LineaC:1098,22,738.20,57.20,12.10,895,895,285,37.0
C,0,4,LineaC:1098,23,143.30,22.31,7.30,895,895,285,37.0
C,0,5,LineaC:1097,5,104.70,13.80,6.20,895,895,26,2.4
C,0,5,LineaC:1097,6,759.40,31.83,15.80,895,895,26,2.4
C,0,5,LineaC:1097,7,2353.60,80.11,18.50,895,895,26,2.4
C,0,5,LineaC:1097,8,2274.80,68.19,18.80,895,895,26,2.4
C,0,5,LineaC:1097,9,1736.50,39.19,18.80,895,895,26,2.4
C,0,5,LineaC:1097,10,1628.30,43.47,15.90,895,895,26,2.4
C,0,5,LineaC:1097,11,2018.30,66.71,14.00,895,895,26,2.4
C,0,5,LineaC:1097,12,2918.40,106.89,14.30,895,895,26,2.4
C,0,5,LineaC:1097,13,4263.50,145.27,13.60,895,895,26,2.4
C,0,5,LineaC:1097,14,4342.20,92.13,15.00,895,895,26,2.4
C,0,5,LineaC:1097,15,5142.30,203.11,17.80,895,895,26,2.4
C,0,5,LineaC:1097,16,6971.50,138.96,18.70,895,895,26,2.4
C,0,5,LineaC:1097,17,9446.90,173.63,18.30,895,895,26,2.4
C,0,5,LineaC:1097,18,8719.90,266.25,18.00,895,895,26,2.4
C,0,5,LineaC:1097,19,4976.70,204.38,18.30,895,895,26,2.4
C,0,5,LineaC:1097,20,3210.40,100.29,15.20,895,895,26,2.4
C,0,5,LineaC:1097,21,1899.50,109.72,11.90,895,895,26,2.4
C,0,5,LineaC:1097,22,747.30,65.66,12.00,895,895,26,2.4
C,0,5,LineaC:1097,23,142.40,17.91,7.60,895,895,26,2.4
C,0,6,LineaC:1096,5,95.20,9.37,5.90,895,895,115,10.4
C,0,6,LineaC:1096,6,632.30,37.76,15.30,895,895,115,10.4
C,0,6,LineaC:1096,7,1606.80,54.47,18.60,895,895,115,10.4
C,0,6,LineaC:1096,8,1664.80,71.96,18.80,895,895,115,10.4
C,0,6,LineaC:1096,9,1568.30,77.89,18.70,895,895,115,10.4
C,0,6,LineaC:1096,10,1601.50,73.73,16.20,895,895,115,10.4
C,0,6,LineaC:1096,11,2192.30,67.19,13.90,895,895,115,10.4
C,0,6,LineaC:1096,12,2917.80,109.33,14.30,895,895,115,10.4
C,0,6,LineaC:1096,13,3480.60,156.56,13.90,895,895,115,10.4
C,0,6,LineaC:1096,14,3895.60,126.41,14.90,895,895,115,10.4
C,0,6,LineaC:1096,15,5154.00,220.39,17.80,895,895,115,10.4
C,0,6,LineaC:1096,16,6979.90,308.96,18.40,895,895,115,10.4
C,0,6,LineaC:1096,17,9220.90,256.83,18.10,895,895,115,10.4
C,0,6,LineaC:1096,18,8694.00,282.28,18.20,895,895,115,10.4
C,0,6,LineaC:1096,19,5009.50,117.50,18.70,895,895,115,10.4
C,0,6,LineaC:1096,20,3321.00,107.65,15.20,895,895,115,10.4
C,0,6,LineaC:1096,21,2148.70,47.18,11.90,895,895,115,10.4
C,0,6,LineaC:1096,22,767.50,46.47,11.90,895,895,115,10.4
C,0,6,LineaC:1096,23,142.40,11.31,8.00,895,895,115,10.4
C,0,7,LineaC:1095,5,88.40,9.88,5.80,895,872,19,0.0
C,0,7,LineaC:1095,6,578.10,21.73,15.20,895,872,19,0.0
C,0,7,LineaC:1095,7,1348.00,61.39,18.50,895,872,19,0.0
C,0,7,LineaC:1095,8,1286.40,45.17,18.90,895,872,19,0.0
C,0,7,LineaC:1095,9,1218.90,45.89,18.50,895,872,19,0.0
C,0,7,LineaC:1095,10,1431.90,43.34,16.30,895,872,19,0.0
C,0,7,LineaC:1095,11,2058.50,103.39,14.00,895,872,19,0.0
C,0,7,LineaC:1095,12,2661.20,143.33,14.00,895,872,19,0.0
C,0,7,LineaC:1095,13,3295.70,164.29,14.00,895,872,19,0.0
C,0,7,LineaC:1095,14,3635.00,120.96,14.70,895,872,19,0.0
C,0,7,LineaC:1095,15,4979.70,122.57,17.90,895,872,19,0.0
C,0,7,LineaC:1095,16,6815.60,143.32,18.60,895,872,19,0.0
C,0,7,LineaC:1095,17,8929.10,278.40,18.20,895,872,19,0.0
C,0,7,LineaC:1095,18,8314.30,184.54,18.20,895,872,19,0.0
C,0,7,LineaC:1095,19,4718.30,135.01,18.20,895,872,19,0.0
C,0,7,LineaC:1095,20,3280.40,81.52,15.50,895,872,19,0.0
C,0,7,LineaC:1095,21,2130.80,85.67,12.00,895,872,19,0.0
C,0,7,LineaC:1095,22,751.30,51.96,11.90,895,872,19,0.0
C,0,7,LineaC:1095,23,138.30,13.53,8.30,895,872,19,0.0
C,1,0,LineaC:1094,5,1209.60,76.79,7.30,895,895,2176,554.9
C,1,0,LineaC:1094,6,6444.00,174.89,17.50,895,895,2176,554.9
C,1,0,LineaC:1094,7,11465.10,354.67,18.80,895,895,2176,554.9
C,1,0,LineaC:1094,8,12069.10,361.84,18.20,895,895,2176,554.9
C,1,0,LineaC:1094,9,8876.60,305.32,18.90,895,895,2176,554.9
C,1,0,LineaC:1094,10,4041.80,186.16,15.20,895,895,2176,554.9
C,1,0,LineaC:1094,11,3666.90,108.33,13.70,895,895,2176,554.9
C,1,0,LineaC:1094,12,3271.00,154.43,14.00,895,895,2176,554.9
C,1,0,LineaC:1094,13,3859.40,129.77,13.90,895,895,2176,554.9
C,1,0,LineaC:1094,14,3193.60,89.66,15.90,895,895,2176,554.9
C,1,0,LineaC:1094,15,2333.90,89.17,18.70,895,895,2176,554.9
C,1,0,LineaC:1094,16,1797.80,59.50,18.30,895,895,2176,554.9
C,1,0,LineaC:1094,17,2645.80,83.02,18.90,895,895,2176,554.9
C,1,0,LineaC:1094,18,2264.90,101.64,17.90,895,895,2176,554.9
C,1,0,LineaC:1094,19,1198.10,48.32,17.90,895,895,2176,554.9
C,1,0,LineaC:1094,20,874.80,33.52,12.60,895,895,2176,554.9
C,1,0,LineaC:1094,21,447.40,34.00,11.60,895,895,2176,554.9
C,1,0,LineaC:1094,22,298.90,16.52,12.30,895,895,2176,554.9
C,1,0,LineaC:1094,23,18.40,8.58,3.40,895,895,2176,554.9
C,1,1,LineaC:1095,5,1100.20,83.94,6.70,895,895,88,93.1
C,1,1,LineaC:1095,6,6312.30,241.25,17.50,895,895,88,93.1
C,1,1,LineaC:1095,7,11527.10,216.99,18.80,895,895,88,93.1
C,1,1,LineaC:1095,8,12580.80,388.82,18.50,895,895,88,93.1
C,1,1,LineaC:1095,9,9058.30,277.48,18.60,895,895,88,93.1
C,1,1,LineaC:1095,10,4358.00,159.05,15.20,895,895,88,93.1
C,1,1,LineaC:1095,11,3874.40,106.06,13.70,895,895,88,93.1
C,1,1,LineaC:1095,12,3669.80,52.71,14.40,895,895,88,93.1
C,1,1,LineaC:1095,13,4045.20,101.92,13.70,895,895,88,93.1
C,1,1,LineaC:1095,14,3376.50,97.11,15.80,895,895,88,93.1
C,1,1,LineaC:1095,15,2503.60,106.27,18.60,895,895,88,93.1
C,1,1,LineaC:1095,16,2118.20,87.18,18.40,895,895,88,93.1
C,1,1,LineaC:1095,17,2905.00,137.70,19.10,895,895,88,93.1
C,1,1,LineaC:1095,18,2457.30,134.71,17.80,895,895,88,93.1
C,1,1,LineaC:1095,19,1395.90,42.62,18.10,895,895,88,93.1
C,1,1,LineaC:1095,20,1023.30,17.33,12.70,895,895,88,93.1
C,1,1,LineaC:1095,21,700.80,34.14,11.50,895,895,88,93.1
C,1,1,LineaC:1095,22,398.00,21.07,12.20,895,895,88,93.1
C,1,1,LineaC:1095,23,31.50,8.78,3.70,895,895,88,93.1
C,1,2,LineaC:1096,5,960.60,86.86,6.40,895,895,208,0.3
C,1,2,LineaC:1096,6,5926.20,190.36,17.40,895,895,208,0.3
C,1,2,LineaC:1096,7,10438.80,168.18,18.80,895,895,208,0.3
C,1,2,LineaC:1096,8,11612.50,223.96,18.10,895,895,208,0.3
C,1,2,LineaC:1096,9,8824.30,261.08,19.00,895,895,208,0.3
C,1,2,LineaC:1096,10,4400.90,173.49,15.30,895,895,208,0.3
C,1,2,LineaC:1096,11,4566.10,116.19,13.90,895,895,208,0.3
C,1,2,LineaC:1096,12,4127.60,96.61,14.10,895,895,208,0.3
C,1,2,LineaC:1096,13,3673.70,108.14,13.70,895,895,208,0.3
C,1,2,LineaC:1096,14,3102.30,119.28,15.60,895,895,208,0.3
C,1,2,LineaC:1096,15,2632.80,88.70,18.80,895,895,208,0.3
C,1,2,LineaC:1096,16,2319.00,44.26,18.20,895,895,208,0.3
C,1,2,LineaC:1096,17,3058.10,94.49,19.20,895,895,208,0.3
C,1,2,LineaC:1096,18,2611.00,68.09,17.80,895,895,208,0.3
C,1,2,LineaC:1096,19,1459.50,56.67,17.90,895,895,208,0.3
C,1,2,LineaC:1096,20,1301.40,45.06,13.20,895,895,208,0.3
C,1,2,LineaC:1096,21,1537.00,74.32,11.40,895,895,208,0.3
C,1,2,LineaC:1096,22,770.70,70.63,12.30,895,895,208,0.3
C,1,2,LineaC:1096,23,37.00,6.91,3.90,895,895,208,0.3
C,1,3,LineaC:1097,5,896.50,59.48,7.10,895,890,108,0.0
C,1,3,LineaC:1097,6,5806.10,110.86,17.30,895,890,108,0.0
C,1,3,LineaC:1097,7,10143.50,198.53,18.70,895,890,108,0.0
C,1,3,LineaC:1097,8,11355.10,371.86,18.10,895,890,108,0.0
C,1,3,LineaC:1097,9,8748.90,298.54,18.80,895,890,108,0.0
C,1,3,LineaC:1097,10,4563.50,117.68,15.60,895,890,108,0.0
C,1,3,LineaC:1097,11,4525.10,151.44,13.80,895,890,108,0.0
C,1,3,LineaC:1097,12,4362.90,167.69,14.20,895,890,108,0.0
C,1,3,LineaC:1097,13,3749.70,106.40,13.70,895,890,108,0.0
C,1,3,LineaC:1097,14,3241.60,119.05,15.60,895,890,108,0.0
C,1,3,LineaC:1097,15,2914.90,67.71,18.70,895,890,108,0.0
C,1,3,LineaC:1097,16,2636.80,110.75,18.10,895,890,108,0.0
C,1,3,LineaC:1097,17,3483.40,133.03,19.30,895,890,108,0.0
C,1,3,LineaC:1097,18,2987.80,94.37,17.60,895,890,108,0.0
C,1,3,LineaC:1097,19,1665.30,50.47,18.10,895,890,108,0.0
C,1,3,LineaC:1097,20,1377.20,47.08,13.10,895,890,108,0.0
C,1,3,LineaC:1097,21,1567.30,68.72,11.60,895,890,108,0.0
C,1,3,LineaC:1097,22,855.00,50.66,12.30,895,890,108,0.0
C,1,3,LineaC:1097,23,51.60,9.50,4.30,895,890,108,0.0
C,1,4,LineaC:1098,5,761.30,66.56,6.90,895,818,140,0.0
C,1,4,LineaC:1098,6,4947.30,181.36,17.00,895,818,140,0.0
C,1,4,LineaC:1098,7,8585.90,221.58,18.70,895,818,140,0.0
C,1,4,LineaC:1098,8,9913.50,196.81,18.10,895,818,140,0.0
C,1,4,LineaC:1098,9,7788.10,219.73,19.10,895,818,140,0.0
C,1,4,LineaC:1098,10,3869.90,141.75,15.30,895,818,140,0.0
C,1,4,LineaC:1098,11,3672.70,139.99,13.80,895,818,140,0.0
C,1,4,LineaC:1098,12,3688.80,111.86,14.20,895,818,140,0.0
C,1,4,LineaC:1098,13,3413.50,84.66,13.80,895,818,140,0.0
C,1,4,LineaC:1098,14,2997.60,74.02,15.60,895,818,140,0.0
C,1,4,LineaC:1098,15,2809.10,146.18,18.60,895,818,140,0.0
C,1,4,LineaC:1098,16,2718.40,81.97,18.50,895,818,140,0.0
C,1,4,LineaC:1098,17,3257.30,92.54,18.80,895,818,140,0.0
C,1,4,LineaC:1098,18,2821.10,94.58,18.00,895,818,140,0.0
C,1,4,LineaC:1098,19,1598.30,57.48,17.70,895,818,140,0.0
C,1,4,LineaC:1098,20,1232.30,58.20,13.60,895,818,140,0.0
C,1,4,LineaC:1098,21,1147.90,41.75,11.50,895,818,140,0.0
C,1,4,LineaC:1098,22,701.40,29.86,12.20,895,818,140,0.0
C,1,4,LineaC:1098,23,58.80,13.74,4.60,895,818,140,0.0
C,1,5,LineaC:1099,5,304.00,44.52,6.50,895,375,69,0.0
C,1,5,LineaC:1099,6,2051.70,51.94,17.00,895,375,69,0.0
C,1,5,LineaC:1099,7,3370.10,76.06,18.60,895,375,69,0.0
C,1,5,LineaC:1099,8,4097.30,114.46,18.40,895,375,69,0.0
C,1,5,LineaC:1099,9,3280.70,88.45,18.60,895,375,69,0.0
C,1,5,LineaC:1099,10,1549.40,73.21,15.70,895,375,69,0.0
C,1,5,LineaC:1099,11,1275.60,63.86,14.00,895,375,69,0.0
C,1,5,LineaC:1099,12,1346.80,41.33,13.90,895,375,69,0.0
C,1,5,LineaC:1099,13,1333.70,40.23,13.90,895,375,69,0.0
C,1,5,LineaC:1099,14,1218.80,36.74,15.50,895,375,69,0.0
C,1,5,LineaC:1099,15,1244.90,50.63,18.50,895,375,69,0.0
C,1,5,LineaC:1099,16,1356.10,62.04,18.50,895,375,69,0.0
C,1,5,LineaC:1099,17,1617.50,53.66,19.10,895,375,69,0.0
C,1,5,LineaC:1099,18,1301.00,56.42,17.80,895,375,69,0.0
C,1,5,LineaC:1099,19,829.90,55.74,17.80,895,375,69,0.0
C,1,5,LineaC:1099,20,549.50,52.01,13.60,895,375,69,0.0
C,1,5,LineaC:1099,21,335.40,42.81,11.40,895,375,69,0.0
C,1,5,LineaC:1099,22,178.80,13.53,12.30,895,375,69,0.0
C,1,5,LineaC:1099,23,28.90,5.47,4.90,895,375,69,0.0
C,1,6,LineaC:1100,5,242.20,23.23,7.00,895,288,30,0.0
C,1,6,LineaC:1100,6,1838.80,51.94,17.00,895,288,30,0.0
C,1,6,LineaC:1100,7,2664.70,84.25,18.80,895,288,30,0.0
C,1,6,LineaC:1100,8,2947.80,118.97,18.30,895,288,30,0.0
C,1,6,LineaC:1100,9,2215.90,59.81,18.70,895,288,30,0.0
