comp_origen,comp_destino,linea_ascenso,etapas,expandidas
LineaA:1064,LineaH:1134,LineaA,56,70.30511099103384
LineaA:1064,LineaH:1135,LineaA,56,70.13584835560592
LineaA:1064,LineaH:1136,LineaA,81,101.15475996180407
LineaA:1064,LineaH:1137,LineaA,82,105.19424648265974
LineaA:1064,LineaH:1138,LineaA,52,66.03240075988836
LineaA:1064,LineaH:1139,LineaA,44,55.79109894217303
LineaA:1064,LineaH:1140,LineaA,330,417.1023998858551
LineaA:1064,LineaH:1141,LineaA,78,97.85010311709738
LineaA:1064,LineaH:1160,LineaA,90,112.5686687067234
LineaA:1064,LineaH:1161,LineaA,149,186.82860612473402
LineaA:1064,LineaH:1162,LineaA,148,186.08564011865974
LineaA:1064,LineaH:1163,LineaA,47,58.635214331766775
LineaA:1065,LineaA:1059,LineaA,319,405.0045805305943
LineaA:1065,LineaA:1060,LineaA,313,396.30427764126216
LineaA:1065,LineaA:1061,LineaA,237,301.2473675696596
LineaA:1065,LineaA:1062,LineaA,160,203.34673317237778
LineaA:1065,LineaA:1063,LineaA,247,312.8858928430378
LineaA:1065,LineaA:1064,LineaA,99,125.010265242379
LineaA:1065,LineaA:1066,LineaA,89,113.40032037941148
LineaA:1065,LineaA:1067,LineaA,133,168.35146274647303
LineaA:1065,LineaA:1069,LineaA,129,162.29965339893408
LineaA:1065,LineaA:1070,LineaA,35,44.53454816377722
LineaA:1065,LineaA:1071,LineaA,351,442.56439868215637
LineaA:1065,LineaA:1072,LineaA,154,192.5817149033633
LineaA:1065,LineaA:1074,LineaA,159,196.51141831452668
LineaA:1065,LineaA:1076,LineaA,454,560.9297145849226
LineaA:1065,LineaB:1077,LineaA,21,27.078730674355953
LineaA:1065,LineaB:1078,LineaA,10,12.658075608447195
LineaA:1065,LineaB:1079,LineaA,7,9.18403200149584
LineaA:1065,LineaB:1080,LineaA,2,2.520902473012267
LineaA:1065,LineaB:1081,LineaA,10,12.544911234378773
LineaA:1065,LineaB:1082,LineaA,6,7.691151289241506
LineaA:1065,LineaB:1083,LineaA,14,18.077054819800367
LineaA:1065,LineaB:1084,LineaA,14,17.782603782397516
LineaA:1065,LineaB:1085,LineaA,23,29.467055589069947
LineaA:1065,LineaB:1086,LineaA,25,31.512800993929943
LineaA:1065,LineaB:1088,LineaA,22,27.8043216443398
LineaA:1065,LineaB:1089,LineaA,55,68.73332087175517
LineaA:1065,LineaB:1090,LineaA,43,53.69335138724927
LineaA:1065,LineaB:1092,LineaA,29,36.13024677350633
LineaA:1065,LineaC:1094,LineaA,248,315.69007812136454
LineaA:1065,LineaC:1095,LineaA,30,37.65679375203108
LineaA:1065,LineaC:1097,LineaA,23,28.64591509790167
LineaA:1065,LineaC:1098,LineaA,197,245.82826490603478
LineaA:1065,LineaC:1100,LineaA,51,63.33002029559594
LineaA:1065,LineaC:1101,LineaA,50,62.1221414838293
LineaA:1065,LineaD:1103,LineaA,55,68.79879478183783
LineaA:1065,LineaD:1104,LineaA,46,57.453580430636876
LineaA:1065,LineaD:1105,LineaA,17,21.48022548131933
LineaA:1065,LineaD:1106,LineaA,17,21.279044265091116
LineaA:1065,LineaD:1107,LineaA,14,17.686243646595052
LineaA:1065,LineaD:1108,LineaA,24,30.227520485274948
LineaA:1065,LineaD:1109,LineaA,19,23.558825246696276
LineaA:1065,LineaD:1110,LineaA,34,43.01364128469128
LineaA:1065,LineaD:1111,LineaA,53,66.6362874507424
LineaA:1065,LineaD:1112,LineaA,19,24.005831838909153
LineaA:1065,LineaD:1114,LineaA,44,55.1532490601563
LineaA:1065,LineaD:1115,LineaA,58,72.0265649856778
LineaA:1065,LineaD:1116,LineaA,78,96.92312317348473
LineaA:1065,LineaD:1117,LineaA,61,76.37451840148434
LineaA:1065,LineaE:1119,LineaA,397,491.0952948018849
LineaA:1065,LineaE:1120,LineaA,24,29.90182673902338
LineaA:1065,LineaE:1121,LineaA,102,127.45629302929875
LineaA:1065,LineaE:1122,LineaA,20,25.714474107505602
LineaA:1065,LineaE:1123,LineaA,22,27.938341563674634
LineaA:1065,LineaE:1124,LineaA,8,10.089590770250151
LineaA:1065,LineaE:1126,LineaA,9,11.505283573554397
LineaA:1065,LineaE:1127,LineaA,3,3.9100948080691005
LineaA:1065,LineaE:1128,LineaA,16,20.091233008025213
LineaA:1065,LineaE:1129,LineaA,10,12.824715376490639
LineaA:1065,LineaE:1130,LineaA,16,20.40281599211058
LineaA:1065,LineaE:1131,LineaA,2,2.6129536465372585
LineaA:1065,LineaE:1132,LineaA,9,11.197414319489635
LineaA:1065,LineaE:1133,LineaA,13,16.467034296626494
LineaA:1065,LineaE:1164,LineaA,149,187.03058328637044
LineaA:1065,LineaE:1165,LineaA,91,112.28122896779868
LineaA:1065,LineaE:1166,LineaA,85,106.01072955417526
LineaA:1065,LineaH:1134,LineaA,27,33.779452704960136
LineaA:1065,LineaH:1135,LineaA,21,26.299067762291823
LineaA:1065,LineaH:1136,LineaA,39,49.94689504420237
LineaA:1065,LineaH:1137,LineaA,30,38.40627900482231
LineaA:1065,LineaH:1138,LineaA,38,48.77627044352785
LineaA:1065,LineaH:1139,LineaA,29,36.69315795832942
LineaA:1065,LineaH:1140,LineaA,269,340.0931197187361
LineaA:1065,LineaH:1141,LineaA,44,55.51819508614528
LineaA:1065,LineaH:1160,LineaA,79,98.5168638933374
LineaA:1065,LineaH:1161,LineaA,121,151.9576434971313
LineaA:1065,LineaH:1162,LineaA,118,147.67315902126512
LineaA:1065,LineaH:1163,LineaA,29,35.79803349689668
LineaA:1066,LineaA:1059,LineaA,294,372.83016443890114
LineaA:1066,LineaA:1060,LineaA,343,436.92929453307255
LineaA:1066,LineaA:1061,LineaA,207,263.2926403532183
LineaA:1066,LineaA:1062,LineaA,149,189.0349378958712
LineaA:1066,LineaA:1063,LineaA,229,291.29511619085565
LineaA:1066,LineaA:1064,LineaA,247,313.5079949434471
LineaA:1066,LineaA:1065,LineaA,89,112.07222729835085
LineaA:1066,LineaA:1067,LineaA,29,36.66887537395065
LineaA:1066,LineaA:1069,LineaA,90,114.39911030851015
LineaA:1066,LineaA:1070,LineaA,36,45.463686822395864
LineaA:1066,LineaA:1071,LineaA,215,270.4146126648018
LineaA:1066,LineaA:1072,LineaA,107,133.6393878847502
LineaA:1066,LineaA:1074,LineaA,95,117.66409006577996
LineaA:1066,LineaA:1076,LineaA,351,435.2808855643837
LineaA:1066,LineaB:1077,LineaA,17,22.046844632146808
LineaA:1066,LineaB:1078,LineaA,3,3.717821897294887
LineaA:1066,LineaB:1079,LineaA,4,5.114606114997903
LineaA:1066,LineaB:1080,LineaA,2,2.459436141883862
LineaA:1066,LineaB:1081,LineaA,12,15.321006941892813
LineaA:1066,LineaB:1082,LineaA,6,7.884744229923397
LineaA:1066,LineaB:1083,LineaA,7,9.011615591448495
LineaA:1066,LineaB:1084,LineaA,17,21.514010684656412
LineaA:1066,LineaB:1085,LineaA,25,32.38827089097803
LineaA:1066,LineaB:1086,LineaA,12,15.266680471277231
LineaA:1066,LineaB:1088,LineaA,21,26.402715931558017
LineaA:1066,LineaB:1089,LineaA,41,51.53446066873502
LineaA:1066,LineaB:1090,LineaA,37,45.90466744365836
LineaA:1066,LineaB:1092,LineaA,22,27.696154675060043
LineaA:1066,LineaC:1094,LineaA,287,363.6302657522146
LineaA:1066,LineaC:1095,LineaA,27,34.10892835121453
LineaA:1066,LineaC:1097,LineaA,17,21.540014384307177
LineaA:1066,LineaC:1098,LineaA,151,189.1923396496847
LineaA:1066,LineaC:1100,LineaA,23,28.91652265201956
LineaA:1066,LineaC:1101,LineaA,30,37.39751697446855
LineaA:1066,LineaD:1103,LineaA,45,56.33733607981839
LineaA:1066,LineaD:1104,LineaA,26,32.946352001382415
LineaA:1066,LineaD:1105,LineaA,22,28.085158430687837
LineaA:1066,LineaD:1106,LineaA,24,30.19263464530511
LineaA:1066,LineaD:1107,LineaA,14,17.6062050925515
LineaA:1066,LineaD:1108,LineaA,31,38.84126226781494
LineaA:1066,LineaD:1109,LineaA,24,29.89976686835442
LineaA:1066,LineaD:1110,LineaA,22,27.54559210097558
LineaA:1066,LineaD:1111,LineaA,24,30.295854654443968
LineaA:1066,LineaD:1112,LineaA,6,7.7890356097716715
LineaA:1066,LineaD:1114,LineaA,24,30.325334212125675
LineaA:1066,LineaD:1115,LineaA,27,33.842728473012365
LineaA:1066,LineaD:1116,LineaA,44,54.62804798145123
LineaA:1066,LineaD:1117,LineaA,56,70.83451190984653
LineaA:1066,LineaE:1119,LineaA,282,350.58997249492324
LineaA:1066,LineaE:1120,LineaA,24,29.82886290430078
LineaA:1066,LineaE:1121,LineaA,90,111.78130624221811
LineaA:1066,LineaE:1122,LineaA,14,17.858512295957016
LineaA:1066,LineaE:1123,LineaA,19,24.600581371060443
LineaA:1066,LineaE:1124,LineaA,6,7.614365521802678
LineaA:1066,LineaE:1126,LineaA,4,5.029629349528246
LineaA:1066,LineaE:1127,LineaA,10,12.810354900951847
LineaA:1066,LineaE:1128,LineaA,12,15.024347128592803
LineaA:1066,LineaE:1129,LineaA,17,21.84148524231109
LineaA:1066,LineaE:1130,LineaA,17,21.79289201526003
LineaA:1066,LineaE:1131,LineaA,6,7.485435106537787
LineaA:1066,LineaE:1132,LineaA,7,8.873721480996485
LineaA:1066,LineaE:1133,LineaA,13,16.56048901135239
LineaA:1066,LineaE:1164,LineaA,111,138.3280140887501
LineaA:1066,LineaE:1165,LineaA,45,55.76958839364649
LineaA:1066,LineaE:1166,LineaA,72,90.19594308064613
LineaA:1066,LineaH:1134,LineaA,20,25.508250251809304
LineaA:1066,LineaH:1135,LineaA,33,41.29941401871536
LineaA:1066,LineaH:1136,LineaA,73,92.18622527253466
LineaA:1066,LineaH:1137,LineaA,43,55.20463682339798
LineaA:1066,LineaH:1138,LineaA,50,63.13179263458553
LineaA:1066,LineaH:1139,LineaA,23,29.484187627623992
LineaA:1066,LineaH:1140,LineaA,174,219.43548839586367
LineaA:1066,LineaH:1141,LineaA,34,42.665116836157125
LineaA:1066,LineaH:1160,LineaA,35,44.0954572427089
LineaA:1066,LineaH:1161,LineaA,76,95.37937256594208
LineaA:1066,LineaH:1162,LineaA,94,118.09781796145035
LineaA:1066,LineaH:1163,LineaA,21,25.99655382227703
LineaA:1067,LineaA:1059,LineaA,208,266.3105291854754
LineaA:1067,LineaA:1060,LineaA,256,324.1122669501589
LineaA:1067,LineaA:1061,LineaA,145,184.62975152224027
LineaA:1067,LineaA:1062,LineaA,127,161.67486009983176
LineaA:1067,LineaA:1063,LineaA,174,221.2988340182598
LineaA:1067,LineaA:1064,LineaA,270,342.6938006585207
LineaA:1067,LineaA:1065,LineaA,136,171.5127742229431
LineaA:1067,LineaA:1066,LineaA,45,57.24507628457603
LineaA:1067,LineaA:1069,LineaA,85,106.55660412169286
LineaA:1067,LineaA:1070,LineaA,30,37.984369156711146
LineaA:1067,LineaA:1071,LineaA,224,281.8397809045114
LineaA:1067,LineaA:1072,LineaA,83,104.39921792974994
LineaA:1067,LineaA:1074,LineaA,80,99.90435609577749
LineaA:1067,LineaA:1076,LineaA,268,335.6641406217562
LineaA:1067,LineaB:1077,LineaA,21,26.412280313894634
LineaA:1067,LineaB:1078,LineaA,1,1.348399100705481
LineaA:1067,LineaB:1079,LineaA,5,6.546148493526323
LineaA:1067,LineaB:1080,LineaA,4,4.947293784896841
LineaA:1067,LineaB:1081,LineaA,17,21.790411701609152
LineaA:1067,LineaB:1082,LineaA,11,14.089097569318437
LineaA:1067,LineaB:1083,LineaA,12,15.388021764000264
LineaA:1067,LineaB:1084,LineaA,17,21.30103540041798
LineaA:1067,LineaB:1085,LineaA,15,18.918306526634886
LineaA:1067,LineaB:1086,LineaA,12,15.32134465269724
LineaA:1067,LineaB:1088,LineaA,9,11.220591910353253
LineaA:1067,LineaB:1089,LineaA,32,40.11149403749227
LineaA:1067,LineaB:1090,LineaA,29,36.27287753701693
LineaA:1067,LineaB:1092,LineaA,17,21.04380501673737
LineaA:1067,LineaC:1094,LineaA,336,426.7505153826959
LineaA:1067,LineaC:1095,LineaA,26,32.70936275863144
LineaA:1067,LineaC:1097,LineaA,13,16.160831796455476
LineaA:1067,LineaC:1098,LineaA,142,179.75975594460778
LineaA:1067,LineaC:1100,LineaA,38,47.6353937945463
LineaA:1067,LineaC:1101,LineaA,22,27.456959755602373
LineaA:1067,LineaD:1103,LineaA,36,45.445991912454815
LineaA:1067,LineaD:1104,LineaA,40,50.02527246924175
LineaA:1067,LineaD:1105,LineaA,23,29.09703182233066
LineaA:1067,LineaD:1106,LineaA,22,27.68356966291942
LineaA:1067,LineaD:1107,LineaA,19,24.154917646618813
LineaA:1067,LineaD:1108,LineaA,43,53.974379099201414
LineaA:1067,LineaD:1109,LineaA,42,53.285904552224586
LineaA:1067,LineaD:1110,LineaA,26,32.830625169448346
LineaA:1067,LineaD:1111,LineaA,27,34.37062031448679
LineaA:1067,LineaD:1112,LineaA,11,13.844777623738704
LineaA:1067,LineaD:1114,LineaA,28,35.44794827124701
LineaA:1067,LineaD:1115,LineaA,23,28.840683501984937
LineaA:1067,LineaD:1116,LineaA,52,65.41754239312145
LineaA:1067,LineaD:1117,LineaA,50,62.91573404183818
LineaA:1067,LineaE:1119,LineaA,225,280.6963196993098
LineaA:1067,LineaE:1120,LineaA,26,32.90673473713663
LineaA:1067,LineaE:1121,LineaA,53,66.33673432785304
LineaA:1067,LineaE:1122,LineaA,14,17.898497510722184
LineaA:1067,LineaE:1123,LineaA,11,14.08857598579801
LineaA:1067,LineaE:1124,LineaA,5,6.277895336205632
LineaA:1067,LineaE:1126,LineaA,6,7.507951376677814
LineaA:1067,LineaE:1127,LineaA,13,16.689755476568827
LineaA:1067,LineaE:1128,LineaA,13,16.695603571085687
LineaA:1067,LineaE:1129,LineaA,27,34.18225912959447
LineaA:1067,LineaE:1130,LineaA,13,16.719282874305897
LineaA:1067,LineaE:1131,LineaA,8,10.686695250144199
LineaA:1067,LineaE:1132,LineaA,11,13.997032416305311
LineaA:1067,LineaE:1133,LineaA,9,11.762354319483354
LineaA:1067,LineaE:1164,LineaA,137,171.84039286724024
LineaA:1067,LineaE:1165,LineaA,42,52.128485109727215
LineaA:1067,LineaE:1166,LineaA,61,77.43486403221934
LineaA:1067,LineaH:1134,LineaA,34,43.41589200223788
LineaA:1067,LineaH:1135,LineaA,32,40.163034737672625
LineaA:1067,LineaH:1136,LineaA,33,41.66557381680726
LineaA:1067,LineaH:1137,LineaA,25,31.304293696615872
LineaA:1067,LineaH:1138,LineaA,37,46.684501584092246
LineaA:1067,LineaH:1139,LineaA,20,25.189443110236773
LineaA:1067,LineaH:1140,LineaA,136,172.1981702897873
LineaA:1067,LineaH:1141,LineaA,25,31.6723533042887
LineaA:1067,LineaH:1160,LineaA,44,55.360929448748976
LineaA:1067,LineaH:1161,LineaA,58,72.5559361881064
LineaA:1067,LineaH:1162,LineaA,66,83.12779879828224
LineaA:1067,LineaH:1163,LineaA,16,19.772451599238916
LineaA:1069,LineaA:1059,LineaA,320,404.53592742619446
LineaA:1069,LineaA:1060,LineaA,436,551.4383429764697
LineaA:1069,LineaA:1061,LineaA,221,280.11314206728713
LineaA:1069,LineaA:1062,LineaA,143,181.04433417831117
LineaA:1069,LineaA:1063,LineaA,239,302.50756643136907
LineaA:1069,LineaA:1064,LineaA,286,362.74772199165545
LineaA:1069,LineaA:1065,LineaA,190,240.21461799289582
LineaA:1069,LineaA:1066,LineaA,129,164.13495300554837
LineaA:1069,LineaA:1067,LineaA,104,131.47854641198737
LineaA:1069,LineaA:1070,LineaA,9,11.557274587337393
LineaA:1069,LineaA:1071,LineaA,14,17.725338933905608
LineaA:1069,LineaA:1072,LineaA,2,2.6786922499335573
LineaA:1069,LineaA:1076,LineaA,5,6.273479095953919
LineaA:1069,LineaB:1077,LineaA,4,5.130648066677532
LineaA:1069,LineaB:1078,LineaA,1,1.3922966401414678
LineaA:1069,LineaB:1079,LineaA,1,1.3922966401414678
LineaA:1069,LineaB:1080,LineaA,1,1.2563479271804898
LineaA:1069,LineaB:1081,LineaA,6,7.603663292867678
LineaA:1069,LineaB:1082,LineaA,6,7.512593657932744
LineaA:1069,LineaB:1083,LineaA,23,29.071247563706
LineaA:1069,LineaB:1084,LineaA,16,20.207742182581576
LineaA:1069,LineaB:1085,LineaA,17,21.490373033198953
LineaA:1069,LineaB:1086,LineaA,12,15.541621018735222
LineaA:1069,LineaB:1088,LineaA,8,10.269340340902186
LineaA:1069,LineaB:1090,LineaA,1,1.2288473505888862
LineaA:1069,LineaB:1092,LineaA,3,3.736399547380464
LineaA:1069,LineaC:1094,LineaA,11,13.772021313505057
LineaA:1069,LineaC:1095,LineaA,2,2.510755382819428
LineaA:1069,LineaC:1098,LineaA,2,2.4983328827611064
LineaA:1069,LineaC:1101,LineaA,1,1.25492483495506
LineaA:1069,LineaD:1103,LineaA,24,30.413337115676153
LineaA:1069,LineaD:1104,LineaA,13,16.51075141789639
LineaA:1069,LineaD:1105,LineaA,8,10.336975577508026
LineaA:1069,LineaD:1106,LineaA,9,11.748324891673317
LineaA:1069,LineaD:1107,LineaA,7,8.752938265576027
LineaA:1069,LineaD:1108,LineaA,8,9.861359178085669
LineaA:1069,LineaD:1109,LineaA,9,11.416248544213564
LineaA:1069,LineaD:1110,LineaA,9,11.192222965493684
LineaA:1069,LineaD:1111,LineaA,8,10.11003133249071
LineaA:1069,LineaD:1112,LineaA,8,10.129105480708699
LineaA:1069,LineaD:1114,LineaA,2,2.679515340813343
LineaA:1069,LineaD:1115,LineaA,3,3.7690437815414697
LineaA:1069,LineaD:1116,LineaA,3,3.7632686360839935
LineaA:1069,LineaD:1117,LineaA,2,2.500682242209908
LineaA:1069,LineaE:1119,LineaA,2,2.6472214750965275
LineaA:1069,LineaE:1120,LineaA,1,1.427680478428022
LineaA:1069,LineaE:1121,LineaA,2,2.681099444601896
LineaA:1069,LineaE:1122,LineaA,1,1.2234557595993325
LineaA:1069,LineaE:1123,LineaA,2,2.682605313383082
LineaA:1069,LineaE:1124,LineaA,3,3.833594378474857
LineaA:1069,LineaE:1126,LineaA,7,8.775843000816707
LineaA:1069,LineaE:1127,LineaA,8,10.14505129609977
LineaA:1069,LineaE:1128,LineaA,12,15.466027623206193
LineaA:1069,LineaE:1129,LineaA,33,41.53089079012719
LineaA:1069,LineaE:1130,LineaA,22,28.21720137243574
LineaA:1069,LineaE:1131,LineaA,7,8.752327249202574
LineaA:1069,LineaE:1132,LineaA,8,10.194047349153776
LineaA:1069,LineaE:1133,LineaA,11,13.899876371258264
LineaA:1069,LineaE:1164,LineaA,6,7.4693160118017525
LineaA:1069,LineaE:1166,LineaA,1,1.252369627408403
LineaA:1069,LineaH:1134,LineaA,39,49.91866313063904
LineaA:1069,LineaH:1135,LineaA,33,41.796948398405526
LineaA:1069,LineaH:1136,LineaA,17,21.525964740939102
LineaA:1069,LineaH:1137,LineaA,13,16.695275904892345
LineaA:1069,LineaH:1138,LineaA,12,15.041172332978663
LineaA:1069,LineaH:1139,LineaA,9,11.93031758117508
LineaA:1069,LineaH:1141,LineaA,7,8.882290008622196
LineaA:1069,LineaH:1160,LineaA,9,11.422809618123196
LineaA:1069,LineaH:1161,LineaA,25,31.516119581695154
LineaA:1069,LineaH:1162,LineaA,19,23.929149781266155
LineaA:1069,LineaH:1163,LineaA,13,16.151131893587653
LineaA:1070,LineaA:1059,LineaA,1,1.2645545458317773
LineaA:1070,LineaA:1060,LineaA,5,6.434357162318062
LineaA:1070,LineaA:1061,LineaA,3,3.8775081923690355
LineaA:1070,LineaA:1062,LineaA,1,1.427680478428022
LineaA:1070,LineaA:1063,LineaA,4,5.010262945304935
LineaA:1070,LineaA:1064,LineaA,5,6.267855365265428
LineaA:1070,LineaA:1065,LineaA,5,6.615840068333741
LineaA:1070,LineaA:1066,LineaA,4,5.011507438084938
LineaA:1070,LineaA:1067,LineaA,1,1.253418966173874
LineaA:1070,LineaA:1069,LineaA,14,17.70308156521764
LineaA:1070,LineaA:1072,LineaA,44,55.092153571873695
LineaA:1070,LineaA:1074,LineaA,50,62.335131918500565
LineaA:1070,LineaA:1076,LineaA,160,199.95718327767096
LineaA:1070,LineaB:1077,LineaA,1,1.252369627408403
LineaA:1070,LineaB:1078,LineaA,1,1.25492483495506
LineaA:1070,LineaB:1081,LineaA,1,1.2563479271804898
LineaA:1070,LineaB:1084,LineaA,2,2.500682242209908
LineaA:1070,LineaB:1085,LineaA,2,2.606784856116506
LineaA:1070,LineaB:1086,LineaA,1,1.252369627408403
LineaA:1070,LineaB:1088,LineaA,5,6.330991066774772
LineaA:1070,LineaB:1089,LineaA,5,6.2342688476156
LineaA:1070,LineaB:1090,LineaA,16,19.893445544972845
LineaA:1070,LineaB:1092,LineaA,18,22.457881726345335
LineaA:1070,LineaC:1094,LineaA,320,405.44123607648714
LineaA:1070,LineaC:1095,LineaA,23,29.270374584262253
LineaA:1070,LineaC:1097,LineaA,12,15.223011418284026
LineaA:1070,LineaC:1098,LineaA,82,103.02738227143044
LineaA:1070,LineaC:1100,LineaA,23,28.998819956315195
LineaA:1070,LineaC:1101,LineaA,15,19.118535360685293
LineaA:1070,LineaD:1103,LineaA,19,24.42040611892584
LineaA:1070,LineaD:1104,LineaA,14,18.06420793390535
LineaA:1070,LineaD:1105,LineaA,7,8.939353144958655
LineaA:1070,LineaD:1106,LineaA,6,7.902343816036845
LineaA:1070,LineaD:1107,LineaA,1,1.2491664413805532
LineaA:1070,LineaD:1108,LineaA,5,6.2816857146052065
LineaA:1070,LineaD:1109,LineaA,4,5.158046670971558
LineaA:1070,LineaD:1110,LineaA,4,4.960280108732199
LineaA:1070,LineaD:1111,LineaA,5,6.210988032422106
LineaA:1070,LineaD:1112,LineaA,1,1.250341121104954
LineaA:1070,LineaD:1114,LineaA,1,1.250341121104954
LineaA:1070,LineaD:1115,LineaA,8,9.999995509784338
LineaA:1070,LineaD:1116,LineaA,21,26.194134855582572
LineaA:1070,LineaD:1117,LineaA,32,40.66140947996395
LineaA:1070,LineaE:1119,LineaA,179,224.28140522956804
LineaA:1070,LineaE:1120,LineaA,16,20.064887239030135
LineaA:1070,LineaE:1121,LineaA,26,32.912266422265276
LineaA:1070,LineaE:1122,LineaA,12,15.104224348665317
LineaA:1070,LineaE:1123,LineaA,1,1.25492483495506
LineaA:1070,LineaE:1124,LineaA,2,2.5148956669367313
LineaA:1070,LineaE:1126,LineaA,1,1.2563479271804898
LineaA:1070,LineaE:1127,LineaA,2,2.520902473012267
LineaA:1070,LineaE:1129,LineaA,3,3.9414014656403524
LineaA:1070,LineaE:1130,LineaA,1,1.2524394404640051
LineaA:1070,LineaE:1131,LineaA,1,1.2234557595993325
LineaA:1070,LineaE:1132,LineaA,2,2.519479380786837
LineaA:1070,LineaE:1133,LineaA,2,2.505788593582277
LineaA:1070,LineaE:1164,LineaA,112,140.53073121352816
LineaA:1070,LineaE:1165,LineaA,24,30.179359169439405
LineaA:1070,LineaE:1166,LineaA,43,54.11942064442128
LineaA:1070,LineaH:1134,LineaA,2,2.504809067872408
LineaA:1070,LineaH:1137,LineaA,1,1.2583857554110247
LineaA:1070,LineaH:1138,LineaA,2,2.6768469198085754
LineaA:1070,LineaH:1140,LineaA,10,12.672193319039746
LineaA:1070,LineaH:1141,LineaA,1,1.2583857554110247
LineaA:1070,LineaH:1160,LineaA,3,3.763651711471039
LineaA:1070,LineaH:1161,LineaA,4,4.962673591640427
LineaA:1070,LineaH:1162,LineaA,1,1.2288473505888862
LineaA:1070,LineaH:1163,LineaA,3,3.704742550652224
LineaA:1071,LineaA:1059,LineaA,655,832.4115190274612
LineaA:1071,LineaA:1060,LineaA,772,981.198525624352
LineaA:1071,LineaA:1061,LineaA,464,591.8811805577545
LineaA:1071,LineaA:1062,LineaA,290,370.1367019725873
LineaA:1071,LineaA:1063,LineaA,526,672.9098196163275
LineaA:1071,LineaA:1064,LineaA,665,848.5544878648071
LineaA:1071,LineaA:1065,LineaA,390,499.48122726182197
LineaA:1071,LineaA:1066,LineaA,241,306.206679011492
LineaA:1071,LineaA:1067,LineaA,202,257.14169925529086
LineaA:1071,LineaA:1069,LineaA,15,19.26404985631973
LineaA:1071,LineaA:1072,LineaA,28,35.370046014267416
LineaA:1071,LineaA:1074,LineaA,49,61.285946754526435
LineaA:1071,LineaA:1076,LineaA,175,220.4032566119356
LineaA:1071,LineaB:1077,LineaA,17,21.29442089097091
LineaA:1071,LineaB:1078,LineaA,2,2.5025854075544274
LineaA:1071,LineaB:1079,LineaA,4,5.010395882716446
LineaA:1071,LineaB:1080,LineaA,3,3.9384358612474495
LineaA:1071,LineaB:1081,LineaA,8,10.135973704177193
LineaA:1071,LineaB:1082,LineaA,8,10.663031720859427
LineaA:1071,LineaB:1083,LineaA,22,27.91174878296199
LineaA:1071,LineaB:1084,LineaA,46,58.72149871631141
LineaA:1071,LineaB:1085,LineaA,37,48.046392924031665
LineaA:1071,LineaB:1086,LineaA,25,32.09843658728946
LineaA:1071,LineaB:1088,LineaA,6,7.85955224625503
LineaA:1071,LineaB:1089,LineaA,12,15.036688860184574
