periodo,origen,destino,viajes
hpm,LineaB:1082,LineaB:1088,39.0
hpm,LineaB:1082,LineaB:1089,64.0
hpm,LineaB:1082,LineaB:1090,67.0
hpm,LineaB:1082,LineaB:1091,67.0
hpm,LineaB:1082,LineaB:1092,119.0
hpm,LineaB:1082,LineaB:1093,131.0
hpm,LineaB:1082,LineaC:1094,14.0
hpm,LineaB:1082,LineaC:1095,4.0
hpm,LineaB:1082,LineaC:1096,2.0
hpm,LineaB:1082,LineaC:1097,8.0
hpm,LineaB:1082,LineaC:1099,8.0
hpm,LineaB:1082,LineaC:1100,2.0
hpm,LineaB:1082,LineaC:1101,8.0
hpm,LineaB:1082,LineaD:1111,4.0
hpm,LineaB:1082,LineaD:1112,2.0
hpm,LineaB:1082,LineaD:1115,6.0
hpm,LineaB:1082,LineaD:1116,2.0
hpm,LineaB:1082,LineaD:1117,4.0
hpm,LineaB:1082,LineaD:1118,20.0
hpm,LineaB:1082,LineaE:1128,2.0
hpm,LineaB:1082,LineaE:1125,2.0
hpm,LineaB:1082,LineaE:1123,2.0
hpm,LineaB:1082,LineaE:1122,2.0
hpm,LineaB:1082,LineaE:1121,4.0
hpm,LineaB:1082,LineaE:1120,6.0
hpm,LineaB:1082,LineaE:1119,15.0
hpm,LineaB:1082,LineaH:1134,12.0
hpm,LineaB:1082,LineaH:1135,20.0
hpm,LineaB:1082,LineaH:1136,12.0
hpm,LineaB:1082,LineaH:1137,6.0
hpm,LineaB:1082,LineaH:1138,6.0
hpm,LineaB:1082,LineaH:1139,4.0
hpm,LineaB:1082,LineaH:1140,2.0
hpm,LineaB:1082,LineaH:1141,2.0
hpm,LineaB:1082,LineaH:1160,2.0
hpm,LineaB:1082,LineaH:1161,2.0
hpm,LineaB:1082,LineaH:1162,4.0
hpm,LineaB:1082,LineaH:1163,2.0
hpm,LineaB:1082,LineaE:1166,15.0
hpm,LineaB:1082,LineaE:1165,14.0
hpm,LineaB:1084,LineaA:1059,2.0
hpm,LineaB:1084,LineaA:1068,2.0
hpm,LineaB:1084,LineaA:1069,2.0
hpm,LineaB:1084,LineaA:1071,4.0
hpm,LineaB:1084,LineaA:1072,8.0
hpm,LineaB:1084,LineaA:1073,2.0
hpm,LineaB:1084,LineaA:1074,2.0
hpm,LineaB:1084,LineaA:1075,14.0
hpm,LineaB:1084,LineaA:1076,15.0
hpm,LineaB:1084,LineaB:1077,28.0
hpm,LineaB:1084,LineaB:1078,10.0
hpm,LineaB:1084,LineaB:1079,16.0
hpm,LineaB:1084,LineaB:1080,18.0
hpm,LineaB:1084,LineaB:1081,15.0
hpm,LineaB:1084,LineaB:1082,6.0
hpm,LineaB:1084,LineaB:1083,2.0
hpm,LineaB:1084,LineaB:1085,15.0
hpm,LineaB:1084,LineaB:1086,22.0
hpm,LineaB:1084,LineaB:1087,40.0
hpm,LineaB:1084,LineaB:1088,44.0
hpm,LineaB:1084,LineaB:1089,81.0
hpm,LineaB:1084,LineaB:1090,94.0
hpm,LineaB:1084,LineaB:1091,104.0
hpm,LineaB:1084,LineaB:1092,177.0
hpm,LineaB:1084,LineaB:1093,224.0
hpm,LineaB:1084,LineaC:1094,20.0
hpm,LineaB:1084,LineaC:1095,7.0
hpm,LineaB:1084,LineaC:1096,9.0
hpm,LineaB:1084,LineaC:1097,17.0
hpm,LineaB:1084,LineaC:1099,9.0
hpm,LineaB:1084,LineaC:1100,4.0
hpm,LineaB:1084,LineaC:1101,4.0
hpm,LineaB:1084,LineaC:1102,4.0
hpm,LineaB:1084,LineaD:1107,2.0
hpm,LineaB:1084,LineaD:1110,2.0
hpm,LineaB:1084,LineaD:1114,4.0
hpm,LineaB:1084,LineaD:1115,4.0
hpm,LineaB:1084,LineaD:1116,6.0
hpm,LineaB:1084,LineaD:1117,14.0
hpm,LineaB:1084,LineaD:1118,32.0
hpm,LineaB:1084,LineaE:1133,2.0
hpm,LineaB:1084,LineaE:1123,2.0
hpm,LineaB:1084,LineaE:1121,16.0
hpm,LineaB:1084,LineaE:1120,15.0
hpm,LineaB:1084,LineaE:1119,19.0
hpm,LineaB:1084,LineaH:1134,6.0
hpm,LineaB:1084,LineaH:1135,24.0
hpm,LineaB:1084,LineaH:1136,18.0
hpm,LineaB:1084,LineaH:1137,9.0
hpm,LineaB:1084,LineaH:1138,8.0
hpm,LineaB:1084,LineaH:1139,12.0
hpm,LineaB:1084,LineaH:1140,4.0
hpm,LineaB:1084,LineaH:1141,6.0
hpm,LineaB:1084,LineaH:1160,6.0
hpm,LineaB:1084,LineaH:1161,9.0
hpm,LineaB:1084,LineaH:1162,6.0
hpm,LineaB:1084,LineaH:1163,8.0
hpm,LineaB:1084,LineaE:1166,15.0
hpm,LineaB:1084,LineaE:1165,39.0
hpm,LineaB:1084,LineaE:1164,8.0
hpm,LineaB:1083,LineaA:1071,2.0
hpm,LineaB:1083,LineaA:1072,6.0
hpm,LineaB:1083,LineaA:1073,2.0
hpm,LineaB:1083,LineaA:1075,6.0
hpm,LineaB:1083,LineaA:1076,11.0
hpm,LineaB:1083,LineaB:1077,37.0
hpm,LineaB:1083,LineaB:1078,13.0
hpm,LineaB:1083,LineaB:1079,16.0
hpm,LineaB:1083,LineaB:1080,22.0
hpm,LineaB:1083,LineaB:1081,26.0
hpm,LineaB:1083,LineaB:1082,19.0
hpm,LineaB:1083,LineaB:1084,8.0
hpm,LineaB:1083,LineaB:1085,5.0
hpm,LineaB:1083,LineaB:1086,17.0
hpm,LineaB:1083,LineaB:1087,14.0
hpm,LineaB:1083,LineaB:1088,34.0
hpm,LineaB:1083,LineaB:1089,46.0
hpm,LineaB:1083,LineaB:1090,62.0
hpm,LineaB:1083,LineaB:1091,90.0
hpm,LineaB:1083,LineaB:1092,148.0
hpm,LineaB:1083,LineaB:1093,181.0
hpm,LineaB:1083,LineaC:1094,24.0
hpm,LineaB:1083,LineaC:1095,11.0
hpm,LineaB:1083,LineaC:1096,4.0
hpm,LineaB:1083,LineaC:1097,12.0
hpm,LineaB:1083,LineaC:1098,2.0
hpm,LineaB:1083,LineaC:1101,8.0
hpm,LineaB:1083,LineaC:1102,17.0
hpm,LineaB:1083,LineaD:1104,2.0
hpm,LineaB:1083,LineaD:1106,2.0
hpm,LineaB:1083,LineaD:1108,2.0
hpm,LineaB:1083,LineaD:1113,6.0
hpm,LineaB:1083,LineaD:1115,2.0
hpm,LineaB:1083,LineaD:1116,6.0
hpm,LineaB:1083,LineaD:1117,8.0
hpm,LineaB:1083,LineaD:1118,26.0
hpm,LineaB:1083,LineaE:1123,4.0
hpm,LineaB:1083,LineaE:1122,4.0
hpm,LineaB:1083,LineaE:1121,10.0
hpm,LineaB:1083,LineaE:1120,6.0
hpm,LineaB:1083,LineaE:1119,14.0
hpm,LineaB:1083,LineaH:1134,7.0
hpm,LineaB:1083,LineaH:1135,8.0
hpm,LineaB:1083,LineaH:1136,14.0
hpm,LineaB:1083,LineaH:1137,12.0
hpm,LineaB:1083,LineaH:1138,8.0
hpm,LineaB:1083,LineaH:1139,6.0
hpm,LineaB:1083,LineaH:1141,2.0
hpm,LineaB:1083,LineaH:1160,2.0
hpm,LineaB:1083,LineaH:1161,12.0
hpm,LineaB:1083,LineaH:1162,11.0
hpm,LineaB:1083,LineaH:1163,8.0
hpm,LineaB:1083,LineaE:1166,13.0
hpm,LineaB:1083,LineaE:1165,26.0
hpm,LineaB:1083,LineaE:1164,8.0
hpm,LineaB:1085,LineaA:1059,4.0
hpm,LineaB:1085,LineaA:1066,2.0
hpm,LineaB:1085,LineaA:1068,2.0
hpm,LineaB:1085,LineaA:1069,4.0
hpm,LineaB:1085,LineaA:1071,4.0
hpm,LineaB:1085,LineaA:1072,4.0
hpm,LineaB:1085,LineaA:1073,2.0
hpm,LineaB:1085,LineaA:1074,2.0
hpm,LineaB:1085,LineaA:1075,4.0
hpm,LineaB:1085,LineaA:1076,15.0
hpm,LineaB:1085,LineaB:1077,49.0
hpm,LineaB:1085,LineaB:1078,13.0
hpm,LineaB:1085,LineaB:1079,19.0
hpm,LineaB:1085,LineaB:1080,28.0
hpm,LineaB:1085,LineaB:1081,58.0
hpm,LineaB:1085,LineaB:1082,18.0
hpm,LineaB:1085,LineaB:1084,16.0
hpm,LineaB:1085,LineaB:1083,6.0
hpm,LineaB:1085,LineaB:1086,8.0
hpm,LineaB:1085,LineaB:1087,8.0
hpm,LineaB:1085,LineaB:1088,14.0
hpm,LineaB:1085,LineaB:1089,32.0
hpm,LineaB:1085,LineaB:1090,54.0
hpm,LineaB:1085,LineaB:1091,51.0
hpm,LineaB:1085,LineaB:1092,91.0
hpm,LineaB:1085,LineaB:1093,113.0
hpm,LineaB:1085,LineaC:1094,14.0
hpm,LineaB:1085,LineaC:1095,14.0
hpm,LineaB:1085,LineaC:1096,7.0
hpm,LineaB:1085,LineaC:1097,14.0
hpm,LineaB:1085,LineaC:1098,2.0
hpm,LineaB:1085,LineaC:1099,6.0
hpm,LineaB:1085,LineaC:1101,4.0
hpm,LineaB:1085,LineaC:1102,8.0
hpm,LineaB:1085,LineaD:1103,2.0
hpm,LineaB:1085,LineaD:1104,4.0
hpm,LineaB:1085,LineaD:1106,4.0
hpm,LineaB:1085,LineaD:1108,2.0
hpm,LineaB:1085,LineaD:1109,2.0
hpm,LineaB:1085,LineaD:1113,4.0
hpm,LineaB:1085,LineaD:1114,2.0
hpm,LineaB:1085,LineaD:1115,4.0
hpm,LineaB:1085,LineaD:1116,4.0
hpm,LineaB:1085,LineaD:1117,6.0
hpm,LineaB:1085,LineaD:1118,22.0
hpm,LineaB:1085,LineaE:1133,4.0
hpm,LineaB:1085,LineaE:1121,8.0
hpm,LineaB:1085,LineaE:1120,8.0
hpm,LineaB:1085,LineaE:1119,10.0
hpm,LineaB:1085,LineaH:1134,4.0
hpm,LineaB:1085,LineaH:1135,23.0
hpm,LineaB:1085,LineaH:1136,23.0
hpm,LineaB:1085,LineaH:1137,6.0
hpm,LineaB:1085,LineaH:1138,9.0
hpm,LineaB:1085,LineaH:1139,15.0
hpm,LineaB:1085,LineaH:1140,4.0
hpm,LineaB:1085,LineaH:1160,2.0
hpm,LineaB:1085,LineaH:1161,18.0
hpm,LineaB:1085,LineaH:1162,8.0
hpm,LineaB:1085,LineaH:1163,2.0
hpm,LineaB:1085,LineaE:1166,10.0
hpm,LineaB:1085,LineaE:1165,16.0
hpm,LineaB:1085,LineaE:1164,6.0
hpm,LineaB:1086,LineaA:1059,2.0
hpm,LineaB:1086,LineaA:1063,2.0
hpm,LineaB:1086,LineaA:1076,2.0
hpm,LineaB:1086,LineaB:1077,23.0
hpm,LineaB:1086,LineaB:1078,6.0
hpm,LineaB:1086,LineaB:1079,16.0
hpm,LineaB:1086,LineaB:1080,6.0
hpm,LineaB:1086,LineaB:1081,23.0
hpm,LineaB:1086,LineaB:1082,16.0
hpm,LineaB:1086,LineaB:1084,15.0
hpm,LineaB:1086,LineaB:1083,2.0
hpm,LineaB:1086,LineaB:1085,6.0
hpm,LineaB:1086,LineaB:1087,4.0
hpm,LineaB:1086,LineaB:1088,4.0
hpm,LineaB:1086,LineaB:1089,15.0
hpm,LineaB:1086,LineaB:1090,22.0
hpm,LineaB:1086,LineaB:1091,25.0
hpm,LineaB:1086,LineaB:1092,46.0
hpm,LineaB:1086,LineaB:1093,55.0
hpm,LineaB:1086,LineaC:1094,8.0
hpm,LineaB:1086,LineaC:1095,4.0
hpm,LineaB:1086,LineaC:1097,2.0
hpm,LineaB:1086,LineaC:1101,2.0
hpm,LineaB:1086,LineaC:1102,8.0
hpm,LineaB:1086,LineaD:1104,6.0
hpm,LineaB:1086,LineaD:1106,2.0
hpm,LineaB:1086,LineaD:1111,2.0
hpm,LineaB:1086,LineaD:1116,2.0
hpm,LineaB:1086,LineaD:1117,4.0
hpm,LineaB:1086,LineaD:1118,6.0
hpm,LineaB:1086,LineaE:1121,2.0
hpm,LineaB:1086,LineaE:1120,2.0
hpm,LineaB:1086,LineaE:1119,4.0
hpm,LineaB:1086,LineaH:1135,8.0
hpm,LineaB:1086,LineaH:1136,4.0
hpm,LineaB:1086,LineaH:1137,2.0
hpm,LineaB:1086,LineaH:1138,2.0
hpm,LineaB:1086,LineaH:1139,2.0
hpm,LineaB:1086,LineaH:1140,2.0
hpm,LineaB:1086,LineaH:1160,2.0
hpm,LineaB:1086,LineaH:1161,4.0
hpm,LineaB:1086,LineaH:1162,4.0
hpm,LineaB:1086,LineaH:1163,6.0
hpm,LineaB:1086,LineaE:1166,4.0
hpm,LineaB:1086,LineaE:1165,6.0
hpm,LineaB:1086,LineaE:1164,2.0
hpm,LineaB:1087,LineaA:1071,4.0
hpm,LineaB:1087,LineaA:1072,2.0
hpm,LineaB:1087,LineaA:1073,4.0
hpm,LineaB:1087,LineaA:1074,2.0
hpm,LineaB:1087,LineaA:1075,8.0
hpm,LineaB:1087,LineaA:1076,11.0
hpm,LineaB:1087,LineaB:1077,37.0
hpm,LineaB:1087,LineaB:1078,8.0
hpm,LineaB:1087,LineaB:1079,14.0
hpm,LineaB:1087,LineaB:1080,26.0
hpm,LineaB:1087,LineaB:1081,41.0
hpm,LineaB:1087,LineaB:1082,27.0
hpm,LineaB:1087,LineaB:1084,33.0
hpm,LineaB:1087,LineaB:1083,24.0
hpm,LineaB:1087,LineaB:1085,19.0
hpm,LineaB:1087,LineaB:1086,2.0
hpm,LineaB:1087,LineaB:1088,2.0
hpm,LineaB:1087,LineaB:1089,12.0
hpm,LineaB:1087,LineaB:1090,27.0
hpm,LineaB:1087,LineaB:1091,44.0
hpm,LineaB:1087,LineaB:1092,66.0
hpm,LineaB:1087,LineaB:1093,65.0
hpm,LineaB:1087,LineaC:1094,10.0
hpm,LineaB:1087,LineaC:1095,4.0
hpm,LineaB:1087,LineaC:1102,2.0
hpm,LineaB:1087,LineaD:1109,2.0
hpm,LineaB:1087,LineaD:1114,2.0
hpm,LineaB:1087,LineaD:1116,2.0
hpm,LineaB:1087,LineaD:1118,6.0
hpm,LineaB:1087,LineaE:1119,2.0
hpm,LineaB:1087,LineaH:1140,2.0
hpm,LineaB:1087,LineaH:1162,2.0
hpm,LineaB:1087,LineaE:1166,4.0
hpm,LineaB:1087,LineaE:1165,2.0
hpm,LineaB:1088,LineaA:1059,6.0
hpm,LineaB:1088,LineaA:1060,2.0
hpm,LineaB:1088,LineaA:1064,1.0
hpm,LineaB:1088,LineaA:1065,1.0
hpm,LineaB:1088,LineaA:1066,1.0
hpm,LineaB:1088,LineaA:1067,1.0
hpm,LineaB:1088,LineaA:1069,2.0
hpm,LineaB:1088,LineaA:1073,2.0
hpm,LineaB:1088,LineaA:1075,1.0
hpm,LineaB:1088,LineaA:1076,3.0
hpm,LineaB:1088,LineaB:1077,32.0
hpm,LineaB:1088,LineaB:1078,5.0
hpm,LineaB:1088,LineaB:1079,15.0
hpm,LineaB:1088,LineaB:1080,14.0
hpm,LineaB:1088,LineaB:1081,34.0
hpm,LineaB:1088,LineaB:1082,25.0
hpm,LineaB:1088,LineaB:1084,24.0
hpm,LineaB:1088,LineaB:1083,7.0
hpm,LineaB:1088,LineaB:1085,16.0
hpm,LineaB:1088,LineaB:1086,5.0
hpm,LineaB:1088,LineaB:1087,4.0
hpm,LineaB:1088,LineaB:1089,2.0
hpm,LineaB:1088,LineaB:1090,3.0
hpm,LineaB:1088,LineaB:1091,8.0
hpm,LineaB:1088,LineaB:1092,21.0
hpm,LineaB:1088,LineaB:1093,18.0
hpm,LineaB:1088,LineaC:1094,3.0
hpm,LineaB:1088,LineaC:1095,3.0
hpm,LineaB:1088,LineaC:1097,3.0
hpm,LineaB:1088,LineaC:1099,1.0
hpm,LineaB:1088,LineaC:1100,3.0
hpm,LineaB:1088,LineaC:1102,4.0
hpm,LineaB:1088,LineaD:1103,4.0
hpm,LineaB:1088,LineaD:1106,2.0
hpm,LineaB:1088,LineaD:1110,3.0
hpm,LineaB:1088,LineaD:1115,1.0
hpm,LineaB:1088,LineaD:1117,3.0
hpm,LineaB:1088,LineaD:1118,2.0
hpm,LineaB:1088,LineaE:1133,1.0
hpm,LineaB:1088,LineaE:1127,2.0
hpm,LineaB:1088,LineaE:1123,2.0
hpm,LineaB:1088,LineaE:1121,2.0
hpm,LineaB:1088,LineaE:1120,1.0
hpm,LineaB:1088,LineaE:1119,1.0
hpm,LineaB:1088,LineaH:1134,1.0
hpm,LineaB:1088,LineaH:1135,3.0
hpm,LineaB:1088,LineaH:1136,3.0
hpm,LineaB:1088,LineaH:1137,1.0
hpm,LineaB:1088,LineaH:1141,2.0
hpm,LineaB:1088,LineaH:1160,2.0
hpm,LineaB:1088,LineaH:1162,2.0
hpm,LineaB:1088,LineaH:1163,2.0
hpm,LineaB:1088,LineaE:1166,4.0
hpm,LineaB:1088,LineaE:1165,2.0
hpm,LineaB:1088,LineaE:1164,1.0
hpm,LineaB:1089,LineaA:1059,2.0
hpm,LineaB:1089,LineaA:1061,2.0
hpm,LineaB:1089,LineaA:1064,2.0
hpm,LineaB:1089,LineaA:1067,2.0
hpm,LineaB:1089,LineaA:1071,2.0
hpm,LineaB:1089,LineaA:1075,2.0
hpm,LineaB:1089,LineaA:1076,10.0
hpm,LineaB:1089,LineaB:1077,44.0
hpm,LineaB:1089,LineaB:1078,8.0
hpm,LineaB:1089,LineaB:1079,17.0
hpm,LineaB:1089,LineaB:1080,24.0
hpm,LineaB:1089,LineaB:1081,30.0
hpm,LineaB:1089,LineaB:1082,29.0
hpm,LineaB:1089,LineaB:1084,19.0
hpm,LineaB:1089,LineaB:1083,12.0
hpm,LineaB:1089,LineaB:1085,16.0
hpm,LineaB:1089,LineaB:1086,10.0
hpm,LineaB:1089,LineaB:1087,8.0
hpm,LineaB:1089,LineaB:1088,6.0
hpm,LineaB:1089,LineaB:1090,4.0
hpm,LineaB:1089,LineaB:1091,6.0
hpm,LineaB:1089,LineaB:1092,33.0
hpm,LineaB:1089,LineaB:1093,36.0
hpm,LineaB:1089,LineaC:1094,6.0
hpm,LineaB:1089,LineaC:1095,6.0
hpm,LineaB:1089,LineaC:1099,2.0
hpm,LineaB:1089,LineaC:1100,4.0
hpm,LineaB:1089,LineaC:1102,4.0
hpm,LineaB:1089,LineaD:1104,4.0
hpm,LineaB:1089,LineaD:1105,2.0
hpm,LineaB:1089,LineaD:1107,6.0
hpm,LineaB:1089,LineaD:1110,2.0
hpm,LineaB:1089,LineaD:1114,2.0
hpm,LineaB:1089,LineaD:1115,2.0
hpm,LineaB:1089,LineaD:1117,4.0
hpm,LineaB:1089,LineaD:1118,10.0
hpm,LineaB:1089,LineaE:1133,2.0
hpm,LineaB:1089,LineaE:1132,2.0
hpm,LineaB:1089,LineaE:1125,2.0
hpm,LineaB:1089,LineaE:1121,4.0
hpm,LineaB:1089,LineaE:1120,4.0
hpm,LineaB:1089,LineaH:1134,6.0
hpm,LineaB:1089,LineaH:1135,4.0
hpm,LineaB:1089,LineaH:1136,2.0
hpm,LineaB:1089,LineaH:1137,2.0
hpm,LineaB:1089,LineaH:1138,2.0
hpm,LineaB:1089,LineaH:1139,2.0
hpm,LineaB:1089,LineaH:1140,2.0
hpm,LineaB:1089,LineaH:1141,4.0
hpm,LineaB:1089,LineaH:1160,2.0
hpm,LineaB:1089,LineaH:1163,2.0
hpm,LineaB:1089,LineaE:1166,6.0
hpm,LineaB:1089,LineaE:1165,4.0
hpm,LineaB:1089,LineaE:1164,6.0
hpm,LineaB:1090,LineaA:1059,5.0
hpm,LineaB:1090,LineaA:1060,1.0
hpm,LineaB:1090,LineaA:1064,1.0
hpm,LineaB:1090,LineaA:1067,1.0
hpm,LineaB:1090,LineaA:1069,1.0
hpm,LineaB:1090,LineaA:1072,1.0
hpm,LineaB:1090,LineaA:1074,1.0
hpm,LineaB:1090,LineaA:1075,2.0
hpm,LineaB:1090,LineaB:1077,38.0
hpm,LineaB:1090,LineaB:1078,6.0
hpm,LineaB:1090,LineaB:1079,13.0
hpm,LineaB:1090,LineaB:1080,16.0
hpm,LineaB:1090,LineaB:1081,32.0
hpm,LineaB:1090,LineaB:1082,15.0
hpm,LineaB:1090,LineaB:1084,21.0
hpm,LineaB:1090,LineaB:1083,9.0
hpm,LineaB:1090,LineaB:1085,18.0
hpm,LineaB:1090,LineaB:1086,10.0
hpm,LineaB:1090,LineaB:1087,11.0
hpm,LineaB:1090,LineaB:1088,2.0
hpm,LineaB:1090,LineaB:1089,2.0
hpm,LineaB:1090,LineaB:1092,11.0
hpm,LineaB:1090,LineaB:1093,16.0
hpm,LineaB:1090,LineaC:1094,2.0
hpm,LineaB:1090,LineaC:1096,2.0
hpm,LineaB:1090,LineaD:1103,2.0
hpm,LineaB:1090,LineaD:1105,2.0
hpm,LineaB:1090,LineaD:1107,1.0
hpm,LineaB:1090,LineaD:1109,1.0
hpm,LineaB:1090,LineaD:1110,1.0
hpm,LineaB:1090,LineaD:1111,1.0
hpm,LineaB:1090,LineaD:1118,1.0
hpm,LineaB:1090,LineaE:1128,4.0
hpm,LineaB:1090,LineaE:1125,1.0
hpm,LineaB:1090,LineaE:1121,2.0
hpm,LineaB:1090,LineaE:1120,2.0
hpm,LineaB:1090,LineaE:1119,1.0
hpm,LineaB:1090,LineaH:1134,2.0
hpm,LineaB:1090,LineaH:1135,6.0
hpm,LineaB:1090,LineaH:1139,2.0
hpm,LineaB:1090,LineaH:1140,1.0
hpm,LineaB:1090,LineaH:1141,3.0
hpm,LineaB:1090,LineaH:1160,2.0
hpm,LineaB:1090,LineaH:1162,1.0
hpm,LineaB:1090,LineaH:1163,8.0
hpm,LineaB:1090,LineaE:1166,2.0
hpm,LineaB:1090,LineaE:1165,1.0
hpm,LineaB:1091,LineaA:1059,5.0
hpm,LineaB:1091,LineaA:1064,4.0
hpm,LineaB:1091,LineaA:1066,1.0
hpm,LineaB:1091,LineaA:1067,2.0
hpm,LineaB:1091,LineaA:1068,1.0
hpm,LineaB:1091,LineaA:1070,1.0
hpm,LineaB:1091,LineaA:1071,1.0
hpm,LineaB:1091,LineaA:1073,1.0
hpm,LineaB:1091,LineaB:1077,30.0
hpm,LineaB:1091,LineaB:1078,10.0
hpm,LineaB:1091,LineaB:1079,14.0
hpm,LineaB:1091,LineaB:1080,27.0
hpm,LineaB:1091,LineaB:1081,38.0
hpm,LineaB:1091,LineaB:1082,31.0
hpm,LineaB:1091,LineaB:1084,35.0
hpm,LineaB:1091,LineaB:1083,21.0
hpm,LineaB:1091,LineaB:1085,31.0
hpm,LineaB:1091,LineaB:1086,23.0
hpm,LineaB:1091,LineaB:1087,16.0
hpm,LineaB:1091,LineaB:1088,16.0
hpm,LineaB:1091,LineaB:1089,18.0
hpm,LineaB:1091,LineaB:1090,1.0
hpm,LineaB:1091,LineaB:1092,1.0
hpm,LineaB:1091,LineaB:1093,9.0
hpm,LineaB:1091,LineaC:1094,14.0
hpm,LineaB:1091,LineaC:1095,2.0
hpm,LineaB:1091,LineaC:1096,2.0
hpm,LineaB:1091,LineaC:1097,2.0
hpm,LineaB:1091,LineaC:1099,1.0
hpm,LineaB:1091,LineaC:1100,1.0
hpm,LineaB:1091,LineaC:1101,2.0
hpm,LineaB:1091,LineaC:1102,9.0
hpm,LineaB:1091,LineaD:1103,22.0
hpm,LineaB:1091,LineaD:1104,11.0
hpm,LineaB:1091,LineaD:1105,7.0
hpm,LineaB:1091,LineaD:1106,11.0
hpm,LineaB:1091,LineaD:1107,10.0
hpm,LineaB:1091,LineaD:1108,12.0
hpm,LineaB:1091,LineaD:1109,7.0
hpm,LineaB:1091,LineaD:1110,8.0
hpm,LineaB:1091,LineaD:1111,8.0
hpm,LineaB:1091,LineaD:1112,3.0
hpm,LineaB:1091,LineaD:1113,3.0
hpm,LineaB:1091,LineaD:1114,6.0
hpm,LineaB:1091,LineaD:1115,5.0
hpm,LineaB:1091,LineaD:1116,1.0
hpm,LineaB:1091,LineaD:1118,3.0
hpm,LineaB:1091,LineaE:1133,1.0
hpm,LineaB:1091,LineaE:1129,1.0
hpm,LineaB:1091,LineaE:1127,1.0
hpm,LineaB:1091,LineaE:1121,1.0
hpm,LineaB:1091,LineaE:1119,2.0
hpm,LineaB:1091,LineaH:1134,4.0
hpm,LineaB:1091,LineaH:1135,3.0
hpm,LineaB:1091,LineaH:1136,6.0
hpm,LineaB:1091,LineaH:1137,1.0
hpm,LineaB:1091,LineaH:1138,2.0
hpm,LineaB:1091,LineaH:1139,2.0
hpm,LineaB:1091,LineaH:1140,3.0
hpm,LineaB:1091,LineaH:1141,3.0
hpm,LineaB:1091,LineaH:1160,2.0
hpm,LineaB:1091,LineaH:1161,2.0
hpm,LineaB:1091,LineaH:1162,3.0
hpm,LineaB:1091,LineaH:1163,3.0
hpm,LineaB:1091,LineaE:1166,1.0
hpm,LineaB:1091,LineaE:1164,1.0
hpm,LineaB:1092,LineaB:1077,14.0
hpm,LineaB:1092,LineaB:1079,2.0
hpm,LineaB:1092,LineaB:1080,2.0
hpm,LineaB:1092,LineaB:1081,16.0
hpm,LineaB:1092,LineaB:1082,10.0
hpm,LineaB:1092,LineaB:1084,4.0
hpm,LineaB:1092,LineaB:1083,15.0
hpm,LineaB:1092,LineaB:1085,6.0
hpm,LineaB:1092,LineaB:1086,4.0
hpm,LineaB:1092,LineaB:1087,6.0
hpm,LineaB:1092,LineaB:1088,6.0
hpm,LineaB:1092,LineaB:1089,10.0
hpm,LineaB:1092,LineaB:1090,4.0
hpm,LineaB:1092,LineaC:1102,2.0
hpm,LineaB:1092,LineaD:1103,2.0
hpm,LineaB:1092,LineaD:1108,2.0
hpm,LineaB:1092,LineaD:1114,2.0
hpm,LineaB:1092,LineaD:1115,2.0
hpm,LineaB:1092,LineaE:1133,2.0
hpm,LineaB:1092,LineaH:1136,2.0
hpm,LineaB:1092,LineaH:1140,2.0
hpm,LineaB:1092,LineaH:1141,2.0
hpm,LineaB:1093,LineaA:1059,2.0
hpm,LineaB:1093,LineaA:1061,2.0
hpm,LineaB:1093,LineaA:1063,2.0
hpm,LineaB:1093,LineaA:1064,4.0
hpm,LineaB:1093,LineaA:1065,2.0
hpm,LineaB:1093,LineaA:1066,4.0
hpm,LineaB:1093,LineaA:1067,2.0
hpm,LineaB:1093,LineaA:1070,2.0
hpm,LineaB:1093,LineaA:1073,2.0
hpm,LineaB:1093,LineaA:1075,2.0
hpm,LineaB:1093,LineaA:1076,2.0
hpm,LineaB:1093,LineaB:1077,70.0
hpm,LineaB:1093,LineaB:1078,17.0
hpm,LineaB:1093,LineaB:1079,40.0
hpm,LineaB:1093,LineaB:1080,53.0
hpm,LineaB:1093,LineaB:1081,75.0
hpm,LineaB:1093,LineaB:1082,75.0
hpm,LineaB:1093,LineaB:1084,77.0
hpm,LineaB:1093,LineaB:1083,71.0
hpm,LineaB:1093,LineaB:1085,46.0
hpm,LineaB:1093,LineaB:1086,47.0
hpm,LineaB:1093,LineaB:1087,42.0
hpm,LineaB:1093,LineaB:1088,24.0
hpm,LineaB:1093,LineaB:1089,52.0
hpm,LineaB:1093,LineaB:1090,27.0
hpm,LineaB:1093,LineaB:1091,12.0
hpm,LineaB:1093,LineaB:1092,2.0
hpm,LineaB:1093,LineaC:1094,2.0
hpm,LineaB:1093,LineaC:1101,2.0
hpm,LineaB:1093,LineaC:1102,2.0
hpm,LineaB:1093,LineaD:1103,6.0
hpm,LineaB:1093,LineaD:1104,4.0
hpm,LineaB:1093,LineaD:1105,10.0
hpm,LineaB:1093,LineaD:1106,6.0
hpm,LineaB:1093,LineaD:1107,2.0
hpm,LineaB:1093,LineaD:1108,6.0
hpm,LineaB:1093,LineaD:1109,4.0
hpm,LineaB:1093,LineaD:1110,8.0
hpm,LineaB:1093,LineaD:1111,4.0
hpm,LineaB:1093,LineaD:1112,6.0
